area,adress,price,img_link
48000,"Dakar, Sénégal",400000,https://images.coinafrique.com/thumb_4590156_uploaded_image1_1707746600.jpg
170,"Guediawaye, Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_4589856_uploaded_image1_1707735975.jpg
175,"Ouakam, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_4589461_uploaded_image1_1707697744.jpg
225,"Mbao, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_4565798_uploaded_image1_1706392239.jpg
150,"Mbao, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_4565793_uploaded_image1_1706391820.jpg
400,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_4589341_uploaded_image1_1707687551.jpg
1000,"Ngor, Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_4543553_uploaded_image1_1705155922.jpg
317,"Yoff, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_4543526_uploaded_image1_1705154649.jpg
300,"Almadies, Dakar, Sénégal",300,https://images.coinafrique.com/thumb_4544806_uploaded_image1_1705250492.jpg
200,"Thies, Sénégal",5500000,https://images.coinafrique.com/thumb_4588175_uploaded_image1_1707598282.jpg
13000,"Dakar Plateau, Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_4588017_uploaded_image1_1707588481.jpg
4000,"Almadies, Dakar, Sénégal",,https://images.coinafrique.com/thumb_4587368_uploaded_image1_1707559783.jpg
1000,"Almadies, Dakar, Sénégal",1400000000,https://images.coinafrique.com/thumb_4553113_uploaded_image1_1705660882.jpg
150,"Diamniadio, Sénégal",8000000,https://images.coinafrique.com/thumb_4585840_uploaded_image1_1707469620.jpg
150,"Diamniadio, Sénégal",18000000,https://images.coinafrique.com/thumb_4585834_uploaded_image1_1707469464.jpg
400,"Almadies, Dakar, Sénégal",290000000,https://images.coinafrique.com/thumb_4538846_uploaded_image1_1704929205.jpg
150 ,"Ndiass, Sénégal",3000000,https://images.coinafrique.com/thumb_4585486_uploaded_image1_1707435970.jpg
150,"Rufisque, Sénégal",2500000,https://images.coinafrique.com/thumb_4547094_uploaded_image1_1705358797.jpg
150,"Diamniadio, Sénégal",13500000,https://images.coinafrique.com/thumb_4584858_uploaded_image1_1707407187.jpg
317,"Yoff, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_4536909_uploaded_image1_1704843072.jpg
225,"Ndiass, Sénégal",1500000,https://images.coinafrique.com/thumb_4584735_uploaded_image1_1707401403.jpg
500 ,"Ndiass, Sénégal",5000000,https://images.coinafrique.com/thumb_4584662_uploaded_image1_1707399328.jpg
225,"Ndiass, Sénégal",3000000,https://images.coinafrique.com/thumb_4584641_uploaded_image1_1707398490.jpg
300,"Toubab Dialao, Sénégal",,https://images.coinafrique.com/thumb_4560680_uploaded_image1_1706101468.78.jpeg
150,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_4584590_uploaded_image1_1707396569.jpg
150,"Rufisque, Sénégal",5500000,https://images.coinafrique.com/thumb_4567453_uploaded_image1_1706524882.79.jpeg
150 ,"Rufisque, Sénégal",13000000,https://images.coinafrique.com/thumb_4567448_uploaded_image1_1706524669.72.jpeg
450,"Mbour, Sénégal",50000000,https://images.coinafrique.com/thumb_4583115_uploaded_image1_1707319120.jpg
150,"Sicap foire, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_4582720_uploaded_image1_1707306325.jpg
300,"Toubab Dialao, Sénégal",8000000,https://images.coinafrique.com/thumb_4582439_uploaded_image1_1707299000.jpg
150 ,"Yoff, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_4581222_uploaded_image1_1707231162.jpg
150,"Lac rose, Sénégal",2000000,https://images.coinafrique.com/thumb_4533706_uploaded_image1_1704716356.jpg
150,"Diamniadio, Sénégal",6000000,https://images.coinafrique.com/thumb_4581188_uploaded_image1_1707229422.jpg
1000 ,"Point E, Dakar, Sénégal",1200000,https://images.coinafrique.com/thumb_4580933_uploaded_image1_1707221291.jpg
200 ,"Sipres, Dakar, Sénégal",900000,https://images.coinafrique.com/thumb_4580806_uploaded_image2_1707217761.jpeg
150 ,"Niaga, Sénégal",6000000,https://images.coinafrique.com/thumb_4580261_uploaded_image1_1707182610.jpg
500,"Saly, Sénégal",23000000,https://images.coinafrique.com/thumb_4580141_uploaded_image1_1707174954.jpg
800,"Saly, Sénégal",37000000,https://images.coinafrique.com/thumb_4580138_uploaded_image1_1707174677.jpg
400,"Mbour, Sénégal",22000000,https://images.coinafrique.com/thumb_4578956_uploaded_image2_1707131642.jpeg
1200,"Fann, Dakar, Sénégal",1400000000,https://images.coinafrique.com/thumb_4535205_uploaded_image1_1704789855.jpg
150,"Rufisque, Sénégal",35000000,https://images.coinafrique.com/thumb_4578250_uploaded_image1_1707080046.jpg
150,"Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_4578081_uploaded_image1_1707071416.jpg
300,"Parcelle Assainies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_4529883_uploaded_image1_1704497637.jpg
1004,"Mermoz-Sacré Coeur, Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_4537905_uploaded_image1_1704888959.jpg
150,"Diamniadio, Sénégal",8500000,https://images.coinafrique.com/thumb_4537992_uploaded_image1_1704891579.69.jpeg
150,"Guediawaye, Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_4577074_uploaded_image1_1706992039.jpg
150,"Diamniadio, Sénégal",15000000,https://images.coinafrique.com/thumb_4576917_uploaded_image1_1706983126.jpg
202,"Thies, Sénégal",3000000,https://images.coinafrique.com/thumb_4576643_uploaded_image1_1706969041.jpg
382,"Dakar Plateau, Dakar, Sénégal",600000000,https://images.coinafrique.com/thumb_4527150_uploaded_image1_1704380301.jpg
900,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_4574954_uploaded_image1_1706877004.jpg
160,"Rufisque, Sénégal",19000000,https://images.coinafrique.com/thumb_4574939_uploaded_image1_1706876540.jpg
311,"Sicap Liberté, Dakar, Sénégal",180000000,https://images.coinafrique.com/thumb_4537513_uploaded_image1_1704881733.jpg
150,"Almadies 2, Dakar, Sénégal",10000000,https://images.coinafrique.com/thumb_4574217_uploaded_image1_1706841459.jpg
200,"Almadies 2, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_4574216_uploaded_image1_1706841371.jpg
150,"Rufisque, Sénégal",2000000,https://images.coinafrique.com/thumb_4541478_uploaded_image1_1705058277.jpg
600,"Saly, Sénégal",36000000,https://images.coinafrique.com/thumb_4572539_uploaded_image2_1706783730.jpeg
150,"Guediawaye, Dakar, Sénégal",,https://images.coinafrique.com/thumb_4572048_uploaded_image1_1706759022.jpg
200,"Mbao, Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_4523937_uploaded_image1_1704229716.jpg
150,"Keur Massar, Sénégal",16000000,https://images.coinafrique.com/thumb_4571715_uploaded_image1_1706735291.jpg
170,"Keur Massar, Sénégal",11500000,https://images.coinafrique.com/thumb_4539963_uploaded_image1_1704982740.jpg
155,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_4523058_uploaded_image1_1704195492.jpg
225,"Mbao, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_4570641_uploaded_image1_1706698614.jpg
300,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_4570632_uploaded_image1_1706698350.jpg
150,"Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_4570088_uploaded_image1_1706660301.jpg
150,"Rufisque, Sénégal",11500000,https://images.coinafrique.com/thumb_4529569_uploaded_image1_1704485764.jpg
225,"Mbour, Sénégal",1800000,https://images.coinafrique.com/thumb_4529550_uploaded_image1_1704484876.jpg
150,"Almadies 2, Dakar, Sénégal",75000,https://images.coinafrique.com/thumb_4569534_uploaded_image1_1706631271.jpg
150,"Diamniadio, Sénégal",7000000,https://images.coinafrique.com/thumb_4569315_uploaded_image1_1706622789.jpg
10000 ,"Mbour, Sénégal",6000000,https://images.coinafrique.com/thumb_4524598_uploaded_image1_1704277004.jpg
300,"Mamelles, Dakar, Sénégal",320000000,https://images.coinafrique.com/thumb_4521595_uploaded_image1_1704054998.jpg
200,"Mamelles, Dakar, Sénégal",105000000,https://images.coinafrique.com/thumb_4521579_uploaded_image1_1704054175.jpg
150,"Niaga, Sénégal",6000000,https://images.coinafrique.com/thumb_4567053_uploaded_image1_1706495511.jpg
256,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_4566999_uploaded_image1_1706486381.jpg
200,"Mbao, Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_4520794_uploaded_image1_1703971981.jpg
150,"Rufisque, Sénégal",9000000,https://images.coinafrique.com/thumb_4520756_uploaded_image1_1703967308.jpg
200,"Keur Massar, Sénégal",,https://images.coinafrique.com/thumb_4565947_uploaded_image1_1706406413.jpg
200,"Mamelles, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_4565925_uploaded_image1_1706404334.jpg
300,"Saly, Sénégal",16000000,https://images.coinafrique.com/thumb_4565172_uploaded_image1_1706355764.jpg
150,"Dakar, Sénégal",16500000,https://images.coinafrique.com/thumb_4564973_uploaded_image1_1706347918.jpg
6000,"Dakar, Sénégal",205000000,https://images.coinafrique.com/thumb_4534366_uploaded_image1_1704736598.jpg
150,"Mbour, Sénégal",8500000,https://images.coinafrique.com/thumb_4564299_uploaded_image1_1706289092.jpg
187,"Yoff, Dakar, Sénégal",115000000,https://images.coinafrique.com/thumb_4564223_uploaded_image1_1706286077.jpg
300,"Mbour, Sénégal",55000000,https://images.coinafrique.com/thumb_4563940_uploaded_image1_1706273866.jpg
500,"Saly, Sénégal",30000000,https://images.coinafrique.com/thumb_4563756_uploaded_image1_1706267095.jpg
150,"Diamniadio, Sénégal",6000000,https://images.coinafrique.com/thumb_4563659_uploaded_image1_1706262326.jpg
280,"Mermoz-Sacré Coeur, Dakar, Sénégal",270000000,https://images.coinafrique.com/thumb_4515175_uploaded_image1_1703633460.jpg
300,"Mbour, Sénégal",3500000,https://images.coinafrique.com/thumb_4562414_uploaded_image1_1706188611.jpg
209,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_4537933_uploaded_image1_1704889508.jpg
200,"Yoff, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_4561582_uploaded_image1_1706139986.jpg
357,"Yoff, Dakar, Sénégal",310000000,https://images.coinafrique.com/thumb_4561577_uploaded_image1_1706139583.jpg
337,"Yoff, Dakar, Sénégal",415000000,https://images.coinafrique.com/thumb_4561427_uploaded_image1_1706130312.jpg
700 ,"Keur Massar, Sénégal",20000,https://images.coinafrique.com/thumb_4517745_uploaded_image1_1703776467.jpg
225,"Ndiass, Sénégal",4000000,https://images.coinafrique.com/thumb_4560949_uploaded_image1_1706109826.jpg
800 ,"Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_4560620_uploaded_image1_1706100164.jpg
400,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_4560520_uploaded_image1_1706096288.jpg
150,"Niaga, Sénégal",15000000,https://images.coinafrique.com/thumb_4516838_uploaded_image1_1703724816.jpg
170,"Keur Massar, Sénégal",3000000,https://images.coinafrique.com/thumb_4516622_uploaded_image1_1703710750.jpg
200,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_4516617_uploaded_image1_1703710252.jpg
516,"Saint Louis, Sénégal",200000000,https://images.coinafrique.com/thumb_4559832_uploaded_image1_1706045041.jpg
500,"Almadies 2, Dakar, Sénégal",75000,https://images.coinafrique.com/thumb_4559830_uploaded_image1_1706044874.jpg
200,"Almadies, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_4559819_uploaded_image1_1706044271.jpg
150,"Dakar, Sénégal",6000000,https://images.coinafrique.com/thumb_4559219_uploaded_image1_1706016650.jpg
300,"Malikounda, Sénégal",5000000,https://images.coinafrique.com/thumb_4559152_uploaded_image1_1706014811.jpg
150,"Diamniadio, Sénégal",5000000,https://images.coinafrique.com/thumb_4515307_uploaded_image1_1703643943.jpg
150 ,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_4558515_uploaded_image1_1705970485.jpg
300,"Dakar, Sénégal",100000000,https://images.coinafrique.com/thumb_4558483_uploaded_image2_1705967050.jpeg
225,"Thies, Sénégal",1000000,https://images.coinafrique.com/thumb_4558198_uploaded_image1_1705949707.jpg
300,"Saly, Sénégal",35000000,https://images.coinafrique.com/thumb_4557513_uploaded_image1_1705926057.jpg
200 ,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_4557303_uploaded_image1_1705920775.jpg
500,"Ngaparou, Sénégal",33000000,https://images.coinafrique.com/thumb_4557258_uploaded_image1_1705919024.jpg
400,"Saly, Sénégal",35000000,https://images.coinafrique.com/thumb_4556602_uploaded_image1_1705874568.jpg
150,"Rufisque, Sénégal",3000000,https://images.coinafrique.com/thumb_4511049_uploaded_image2_1703289230.jpeg
212,"Niaga, Sénégal",7000000,https://images.coinafrique.com/thumb_4513528_uploaded_image1_1703521898.jpg
180,"Dakar, Sénégal",20000000,https://images.coinafrique.com/thumb_4556032_uploaded_image1_1705845900.jpg
250,"Dakar, Sénégal",17000000,https://images.coinafrique.com/thumb_4556031_uploaded_image1_1705845604.jpg
155,"Ngor, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_4509929_uploaded_image1_1703222633.jpg
500,"Mermoz-Sacré Coeur, Dakar, Sénégal",250000000,https://images.coinafrique.com/thumb_4509927_uploaded_image1_1703222427.jpg
150,"Yoff, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_4509912_uploaded_image1_1703221210.jpg
3000,"Mbour, Sénégal",5000000,https://images.coinafrique.com/thumb_4555230_uploaded_image1_1705769991.jpg
200,"Rufisque, Sénégal",10000000,https://images.coinafrique.com/thumb_4553316_uploaded_image1_1705666165.jpg
632,"Dakar Plateau, Dakar, Sénégal",600000000,https://images.coinafrique.com/thumb_4553287_uploaded_image1_1705665237.jpg
300,"Pikine, Sénégal",3000000,https://images.coinafrique.com/thumb_4552533_uploaded_image1_1705615580.jpg
300,"Biscuiterie, Dakar, Sénégal",199900000,https://images.coinafrique.com/thumb_4506551_uploaded_image1_1703018984.jpg
360,"Mbour, Sénégal",5500000,https://images.coinafrique.com/thumb_4552421_uploaded_image1_1705610337.jpg
300 ,"Lac rose, Sénégal",9000000,https://images.coinafrique.com/thumb_4506542_uploaded_image1_1703018128.jpg
150,"Lac rose, Sénégal",4500000,https://images.coinafrique.com/thumb_4506535_uploaded_image1_1703017613.jpg
225,"Ndiass, Sénégal",3500000,https://images.coinafrique.com/thumb_4551810_uploaded_image1_1705585230.jpg
150,"Lac rose, Sénégal",6500000,https://images.coinafrique.com/thumb_4506464_uploaded_image1_1703013513.jpg
150,"Rufisque, Sénégal",4000000,https://images.coinafrique.com/thumb_4506473_uploaded_image1_1703013915.jpg
225,"Thies, Sénégal",400000,https://images.coinafrique.com/thumb_4509230_uploaded_image1_1703174399.jpg
250000 ,"Rufisque, Sénégal",13000,https://images.coinafrique.com/thumb_4509044_uploaded_image1_1703167806.jpg
300,"Ngaparou, Sénégal",20000000,https://images.coinafrique.com/thumb_4550004_uploaded_image1_1705503033.jpg
1114,"Saly, Sénégal",47000000,https://images.coinafrique.com/thumb_4508711_uploaded_image1_1703157171.jpg
1500,"Saly, Sénégal",100000000,https://images.coinafrique.com/thumb_4549440_uploaded_image2_1705486867.jpeg
150,"Dakar, Sénégal",16000000,https://images.coinafrique.com/thumb_4549060_uploaded_image2_1705475027.jpeg
150,"Guediawaye, Dakar, Sénégal",42000000,https://images.coinafrique.com/thumb_4548163_uploaded_image1_1705414601.jpg
178,"Sacré-Coeur, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_4548133_uploaded_image1_1705413526.jpg
1000 ,"Saly, Sénégal",45000000,https://images.coinafrique.com/thumb_4507236_uploaded_image1_1703072576.jpg
150 ,"Rufisque, Sénégal",23000000,https://images.coinafrique.com/thumb_4507090_uploaded_image1_1703067196.31.jpeg
150 ,"Rufisque, Sénégal",27000000,https://images.coinafrique.com/thumb_4507084_uploaded_image1_1703067025.63.jpeg
225,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_4505797_uploaded_image1_1702989939.53.jpeg
170 ,"Almadies, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_4505791_uploaded_image1_1702989378.73.jpeg
150,"Rufisque, Sénégal",18000000,https://images.coinafrique.com/thumb_4505782_uploaded_image1_1702988984.83.jpeg
170,"Almadies, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_4524933_uploaded_image1_1704286391.12.jpeg
225,"Thies, Sénégal",40000,https://images.coinafrique.com/thumb_4544960_uploaded_image1_1705257128.jpg
500 ,"Almadies, Dakar, Sénégal",500000000,https://images.coinafrique.com/thumb_4504815_uploaded_image1_1702919079.jpg
4500,"HLM, Dakar, Sénégal",400000,https://images.coinafrique.com/thumb_4501345_uploaded_image1_1702662053.jpg
225 ,"Ndiass, Sénégal",2750000,https://images.coinafrique.com/thumb_4543669_uploaded_image1_1705161696.jpg
300,"Toubab Dialao, Sénégal",11000000,https://images.coinafrique.com/thumb_4500980_uploaded_image1_1702644746.jpg
300,"Toubab Dialao, Sénégal",6500000,https://images.coinafrique.com/thumb_4500970_uploaded_image1_1702644276.jpg
600 ,"Toubab Dialao, Sénégal",14000000,https://images.coinafrique.com/thumb_4500959_uploaded_image1_1702643822.jpg
600,"Toubab Dialao, Sénégal",14000000,https://images.coinafrique.com/thumb_4500951_uploaded_image1_1702643618.jpg
300,"Toubab Dialao, Sénégal",8000000,https://images.coinafrique.com/thumb_4500935_uploaded_image1_1702643241.jpg
150,"Toubab Dialao, Sénégal",4000000,https://images.coinafrique.com/thumb_4500920_uploaded_image1_1702642959.jpg
200,"Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_4542130_uploaded_image1_1705078112.jpg
